year,month,salary_min_aud,salary_max_aud,salary_median_aud,number_of_openings,demand_index,remote_availability,salary_range_aud,salary_variability,salary_bracket,salary_log_median,quarter,month_name,is_high_demand,openings_level,experience_numeric,remote_flag,metro_city,cost_region,city_salary_adjusted_index,job_market_pressure,competitiveness_score,seasonal_hiring_score,job_title_encoded,industry_encoded,city_encoded,region_encoded,education_requirement_encoded,job_type_encoded,skills_required_encoded,hiring_trend_encoded,season_encoded
2025,10,59988,101222,80605,14,64,Yes,41234,0.5115563550584759,Medium,11.29732836741142,4,Oct,1,Medium,2,1,0,Low,72544.5,0.2153846153846154,55.96923076923077,4,8,4,11,3,0,2,2,2,1
2025,5,39135,80595,59865,28,59,No,41460,0.6925582560646028,Low,10.99986401026266,2,May,0,High,1,0,0,Low,53878.5,0.4666666666666667,39.46666666666667,2,11,10,14,1,3,0,13,1,0
2025,5,90104,128730,109417,22,68,Yes,38626,0.3530164416831661,Medium,11.602930689256654,2,May,1,High,2,1,0,Low,98475.3,0.3188405797101449,58.16231884057971,2,12,8,11,3,1,2,8,2,0
2025,2,61399,133297,97348,21,73,No,71898,0.7385667912978329,Medium,11.486057738533924,1,Feb,1,High,2,0,0,Low,87613.2,0.2837837837837837,53.23243243243243,1,2,1,9,1,3,0,1,2,2
2025,7,35000,74332,54010,50,78,No,39332,0.7282355119287496,Low,10.896943008505332,3,Jul,1,High,1,0,0,Low,48609.0,0.6329113924050633,50.53417721518987,3,8,4,2,3,0,1,2,2,3
2025,6,47567,76225,61896,32,51,Yes,28658,0.4630024557247156,Low,11.033226992231649,2,Jun,0,High,2,1,0,Low,55706.4,0.6153846153846154,47.36923076923076,3,0,5,14,1,0,1,4,1,3
2025,3,42623,97313,69968,20,83,Yes,54690,0.7816430368056592,Low,11.155807565798453,1,Mar,1,Medium,2,1,0,Low,62971.2,0.238095238095238,67.32380952380952,2,0,5,6,3,1,0,4,2,0
2025,10,51549,74649,63099,46,66,Yes,23100,0.3660913802062459,Low,11.052476048529304,4,Oct,1,High,1,1,0,Low,56789.1,0.6865671641791045,51.22686567164179,4,1,0,6,3,0,1,12,2,1
2025,12,77986,104810,91398,48,70,No,26824,0.2934856342557443,Medium,11.422989816463351,4,Dec,1,High,1,0,1,High,114247.5,0.676056338028169,45.647887323943664,1,7,9,12,1,0,0,11,2,2
2025,7,68274,98742,83508,56,94,No,30468,0.3648512717300756,Medium,11.33270968946176,3,Jul,1,High,1,0,1,Medium,91858.8,0.5894736842105263,60.22105263157895,3,8,4,3,0,2,2,2,2,3
2025,4,52643,94719,73681,13,76,No,42076,0.5710563103029132,Medium,11.207513814969037,2,Apr,1,Medium,2,0,0,Low,66312.90000000001,0.1688311688311688,55.262337662337664,2,0,5,5,6,1,0,4,2,0
2025,2,80415,132301,106358,30,43,No,51886,0.4878429455190222,Medium,11.574575443281915,1,Feb,0,High,1,0,0,Low,95722.2,0.6818181818181818,29.43636363636364,1,5,8,7,5,2,2,0,1,2
2025,2,71338,130218,100778,9,64,Yes,58880,0.5842544999842798,Medium,11.520685279581668,1,Feb,1,Medium,1,1,0,Low,90700.2,0.1384615384615384,51.12307692307692,1,10,8,4,2,0,0,10,2,2
2025,12,73198,119770,96484,15,61,No,46572,0.4826914306985335,Medium,11.477142834830456,4,Dec,1,Medium,2,0,1,Low,86835.6,0.2419354838709677,46.11612903225807,1,6,6,0,4,3,0,6,2,2
2025,12,62916,107922,85419,34,51,No,45006,0.526885119229599,Medium,11.355335544395455,4,Dec,0,High,2,0,0,Low,76877.1,0.6538461538461539,39.29230769230769,1,6,6,4,2,1,1,6,1,2
2025,9,35869,82333,59101,53,95,Yes,46464,0.7861795908565645,Low,10.987020043769144,3,Sep,1,High,2,1,1,High,73876.25,0.5520833333333334,73.89583333333333,4,3,11,12,1,0,0,3,2,1
2025,6,48892,72528,60710,40,77,No,23636,0.3893263053798497,Low,11.013880179739768,2,Jun,1,High,2,0,1,Low,54639.0,0.5128205128205128,55.17435897435897,3,3,11,0,4,0,0,3,2,3
2025,1,87539,150321,118930,28,75,Yes,62782,0.5278903556669647,Medium,11.686298771993348,1,Jan,1,High,2,1,0,Low,107037.0,0.3684210526315789,62.26315789473684,1,12,8,13,3,3,0,8,2,2
2025,1,67890,149500,108695,36,84,No,81610,0.7508165048921219,Medium,11.59631027390416,1,Jan,1,High,1,0,1,Medium,119564.5,0.4235294117647059,54.55294117647059,1,5,8,3,0,3,2,0,2,2
2025,7,47265,79621,63443,20,54,No,32356,0.510001103344577,Low,11.05791290602345,3,Jul,0,Medium,1,0,1,Medium,69787.3,0.3636363636363636,36.67272727272727,3,7,9,10,7,0,1,11,1,3
2025,2,48369,79957,64163,62,91,No,31588,0.492308651395784,Low,11.069197584736733,1,Feb,1,High,1,0,0,Low,57746.7,0.6739130434782609,58.25217391304348,1,2,1,5,6,3,1,1,2,2
2025,12,35000,56581,44085,16,49,No,21581,0.4895315866963926,Low,10.693897550716285,4,Dec,0,Medium,1,0,0,Low,39676.5,0.32,33.76,1,3,11,9,1,1,2,3,1,2
2025,3,40616,80482,60549,14,62,No,39866,0.6584088919609175,Low,11.011224748981238,1,Mar,1,Medium,1,0,0,Low,54494.1,0.2222222222222222,41.75555555555555,2,2,1,4,2,0,0,1,2,0
2025,4,67155,133819,100487,30,64,No,66664,0.6634091972029874,Medium,11.517793596367088,2,Apr,1,High,1,0,1,High,125608.75,0.4615384615384615,42.47692307692308,2,4,8,12,1,3,2,9,2,0
2025,10,47506,62070,54788,47,85,No,14564,0.2658246331264907,Low,10.91124472286015,4,Oct,1,High,1,0,0,Low,49309.2,0.5465116279069767,54.906976744186046,4,13,3,4,2,0,2,14,2,1
2025,8,54889,71511,63200,57,87,No,16622,0.2630063291097625,Low,11.05407540279458,3,Aug,1,High,1,0,1,Medium,69520.0,0.6477272727272727,55.90454545454545,3,2,1,1,3,3,0,1,2,3
2025,5,50087,106219,78153,29,65,Yes,56132,0.7182321855754964,Medium,11.266436518161026,2,May,1,High,1,1,0,Low,70337.7,0.4393939393939394,51.121212121212125,2,12,8,6,3,0,0,8,2,0
2025,12,80214,130068,105141,19,65,Yes,49854,0.4741632664662295,Medium,11.563067096448558,4,Dec,1,Medium,2,1,0,Low,94626.9,0.2878787878787879,56.42424242424242,1,8,4,9,1,0,2,2,2,2
2025,8,53883,86945,70414,20,70,No,33062,0.4695373079150519,Medium,11.16216158763215,3,Aug,1,Medium,1,0,1,High,88017.5,0.2816901408450704,46.436619718309856,3,9,7,8,6,0,0,7,2,3
2025,8,70456,96454,83455,43,66,Yes,25998,0.3115211790748125,Medium,11.33207482584627,3,Aug,1,High,2,1,0,Low,75109.5,0.6417910447761194,56.31641791044776,3,8,4,5,6,3,1,2,2,3
2025,11,39445,78295,58870,25,73,No,38850,0.6599286563502645,Low,10.983103888458638,4,Nov,1,High,2,0,1,Low,52983.0,0.3378378378378378,53.12432432432432,4,3,11,0,4,3,1,3,2,1
2025,8,62439,98635,80537,23,65,Yes,36196,0.4494331797751414,Medium,11.296484401715691,3,Aug,1,High,2,1,0,Low,72483.3,0.3484848484848485,56.30303030303031,3,14,2,5,6,0,2,5,2,3
2025,8,43944,96114,70029,27,69,Yes,52170,0.7449770809129793,Medium,11.156679000649564,3,Aug,1,High,2,1,1,Low,63026.1,0.3857142857142857,58.62857142857143,3,0,5,0,4,3,1,4,2,3
2025,8,77891,118275,98083,34,89,Yes,40384,0.4117329200736954,Medium,11.49357953337269,3,Aug,1,High,2,1,0,Low,88274.7,0.3777777777777777,70.64444444444445,3,11,10,9,1,3,1,13,2,3
2025,5,69152,105318,87235,37,72,No,36166,0.4145813033711861,Medium,11.376372368737115,2,May,1,High,1,0,0,Low,78511.5,0.5068493150684932,47.18630136986301,2,12,8,13,3,0,0,8,2,0
2025,6,54653,114533,84593,30,66,Yes,59880,0.7078599884067494,Medium,11.345618621093417,2,Jun,1,High,1,1,1,High,105741.25,0.4477611940298507,51.7044776119403,3,14,2,12,1,3,2,5,2,3
2025,10,76040,129998,103019,39,95,Yes,53958,0.5237674603663036,Medium,11.542678423119575,4,Oct,1,High,2,1,1,Medium,113320.9,0.40625,74.1875,4,7,9,3,0,1,1,11,2,1
2025,2,44677,70023,57350,50,92,Yes,25346,0.4419529206548918,Low,10.956945559197129,1,Feb,1,High,1,1,0,Low,51615.0,0.5376344086021505,67.12473118279568,1,13,3,11,3,3,0,14,2,2
2025,8,74742,113384,94063,30,83,No,38642,0.4108097764220702,Medium,11.451730680642036,3,Aug,1,High,2,0,1,Medium,103469.3,0.3571428571428571,59.08571428571428,3,11,10,10,7,3,2,13,2,3
2025,5,55241,82241,68741,30,52,Yes,27000,0.3927786910229299,Low,11.13811564512168,2,May,0,High,1,1,0,Low,61866.9,0.5660377358490566,43.06792452830189,2,12,8,6,3,4,2,8,1,0
2025,9,42410,64212,53311,36,81,No,21802,0.4089587514695099,Low,10.883916725526516,3,Sep,1,High,1,0,1,Low,47979.9,0.4390243902439024,52.7219512195122,4,7,9,0,4,2,0,11,2,1
2025,7,77126,99508,88317,45,72,Yes,22382,0.253427992342885,Medium,11.388699216326986,3,Jul,1,High,1,1,0,Low,79485.3,0.6164383561643836,54.96712328767123,3,5,8,9,1,1,2,0,2,3
2025,11,66926,134398,100662,21,71,No,67472,0.6702827283317411,Medium,11.519533583184472,4,Nov,1,High,2,0,1,Medium,110728.2,0.2916666666666667,52.016666666666666,4,6,6,10,7,0,1,6,2,1
2025,3,61917,138337,100127,41,51,Yes,76420,0.7632306970071686,Medium,11.514204646468608,1,Mar,0,High,1,1,0,Low,90114.3,0.7884615384615384,42.023076923076914,2,5,8,9,1,0,1,0,1,0
2025,11,41439,81473,61456,31,58,Yes,40034,0.6514254100388664,Low,11.02609302225752,4,Nov,0,High,1,1,0,Low,55310.4,0.5254237288135594,46.74915254237288,4,2,1,6,3,1,1,1,1,1
2025,6,53343,107251,80297,25,80,No,53908,0.6713575849574536,Medium,11.29349999302443,2,Jun,1,High,2,0,0,Low,72267.3,0.3086419753086419,57.38271604938272,3,7,9,5,6,3,2,11,2,3
2025,4,62031,121681,91856,41,91,Yes,59650,0.6493859954641027,Medium,11.42798829895328,2,Apr,1,High,2,1,0,Low,82670.40000000001,0.4456521739130434,71.7086956521739,2,9,7,7,5,0,0,7,2,0
2025,9,82016,107816,94916,12,54,Yes,25800,0.2718192928455495,Medium,11.460758104487654,3,Sep,0,Medium,2,1,1,Medium,104407.6,0.2181818181818181,49.96363636363636,4,9,7,3,0,3,2,7,1,1
2025,9,40986,92596,66791,30,68,No,51610,0.7727088978938375,Low,11.109338591873836,3,Sep,1,High,1,0,1,Low,60111.9,0.4347826086956521,44.93043478260869,4,5,8,0,4,0,0,0,2,1
2025,9,51691,86589,69140,23,79,Yes,34898,0.5047439976785545,Low,11.1439031767786,3,Sep,1,High,2,1,0,Low,62226.0,0.2875,64.825,4,13,3,6,3,2,2,14,2,1
2025,9,87021,151967,119494,24,82,No,64946,0.5435084606713014,Medium,11.69102980847416,3,Sep,1,High,2,0,1,Medium,131443.40000000002,0.2891566265060241,58.62168674698795,4,4,8,10,7,3,2,9,2,1
2025,4,64534,88374,76454,37,88,Yes,23840,0.3118214874262717,Medium,11.244457611442252,2,Apr,1,High,1,1,0,Low,68808.6,0.4157303370786517,64.9685393258427,2,1,0,13,3,0,1,12,2,0
2025,7,39027,79123,59075,11,88,No,40096,0.6787304274112783,Low,10.9865800295462,3,Jul,1,Medium,2,0,0,Low,53167.5,0.1235955056179775,62.55280898876404,3,3,11,13,3,2,0,3,2,3
2025,12,49047,91129,70088,6,71,No,42082,0.6004166190988413,Medium,11.157521142022066,4,Dec,1,Medium,2,0,0,Low,63079.2,0.0833333333333333,52.43333333333334,1,13,3,5,6,0,0,14,2,2
2025,8,73318,116516,94917,11,62,Yes,43198,0.4551134148734672,Medium,11.460768639952663,3,Aug,1,Medium,2,1,0,Low,85425.3,0.1746031746031746,54.85079365079365,3,11,10,5,6,1,2,13,2,3
2025,6,50332,66188,58260,16,53,Yes,15856,0.2721592859548205,Low,10.972688194801409,2,Jun,0,Medium,1,1,0,Low,52434.0,0.2962962962962963,44.2074074074074,3,13,3,7,5,0,1,14,1,3
2025,9,51088,84266,67677,14,68,Yes,33178,0.4902404066301662,Low,11.122516443016048,3,Sep,1,Medium,2,1,1,Medium,74444.70000000001,0.2028985507246377,58.39420289855072,4,0,5,1,3,0,0,4,2,1
2025,1,53265,77255,65260,30,62,No,23990,0.3676064970829358,Low,11.086149893352006,1,Jan,1,High,1,0,0,Low,58734.0,0.4761904761904761,41.24761904761905,1,13,3,11,3,3,2,14,2,2
2025,11,39932,58422,49177,46,95,No,18490,0.3759887752328123,Low,10.803201648005482,4,Nov,1,High,1,0,0,Low,44259.3,0.4791666666666667,61.04166666666666,4,6,6,11,3,1,0,6,2,1
2025,1,70236,109104,89670,31,82,Yes,38868,0.433456005348127,Medium,11.403902695885694,1,Jan,1,High,2,1,0,Low,80703.0,0.3734939759036144,66.45301204819276,1,14,2,2,3,0,0,5,2,2
2025,4,48657,63841,56249,42,60,No,15184,0.2699425767521211,Low,10.937561320066669,2,Apr,1,High,1,0,0,Low,50624.1,0.6885245901639344,39.62295081967213,2,13,3,9,1,1,1,14,1,0
2025,11,46692,90838,68765,13,40,No,44146,0.6419835672123613,Low,11.138464715724751,4,Nov,0,Medium,1,0,0,Low,61888.5,0.3170731707317073,28.365853658536587,4,12,8,13,3,0,2,8,1,1
2025,7,65356,133796,99576,54,92,No,68440,0.68731421225308,Medium,11.508686493210927,3,Jul,1,High,2,0,1,Medium,109533.6,0.5806451612903226,64.03870967741935,3,7,9,10,7,2,1,11,2,3
2025,5,71459,96729,84094,25,62,Yes,25270,0.3004970628070909,Medium,11.339702391161532,2,May,1,High,2,1,1,High,105117.5,0.3968253968253968,54.406349206349205,2,13,3,8,6,0,1,14,2,0
2025,2,45643,95767,70705,20,59,No,50124,0.7089173325689991,Medium,11.1662857139132,1,Feb,0,Medium,1,0,0,Low,63634.5,0.3333333333333333,39.73333333333333,1,8,4,13,3,0,2,2,1,2
2025,2,70509,99439,84974,11,53,No,28930,0.3404570809854725,Medium,11.350112374564317,1,Feb,0,Medium,1,0,1,Medium,93471.4,0.2037037037037037,36.39259259259259,1,1,0,1,3,0,2,12,1,2
2025,7,67364,123976,95670,51,95,No,56612,0.5917424479921424,Medium,11.468670501215056,3,Jul,1,High,2,0,0,Low,86103.0,0.53125,65.9375,3,7,9,6,3,1,1,11,2,3
2025,11,35000,75095,54924,35,78,No,40095,0.7300087393356273,Low,10.91372389725281,4,Nov,1,High,1,0,0,Low,49431.6,0.4430379746835443,50.91392405063291,4,6,6,2,3,0,0,6,2,1
2025,10,37384,75926,56655,32,80,No,38542,0.6802930014883012,Low,10.944753174351684,4,Oct,1,High,1,0,0,Low,50989.5,0.3950617283950617,52.20987654320987,4,0,5,5,6,2,0,4,2,1
2025,12,60797,132475,96636,15,60,Yes,71678,0.7417318597547319,Medium,11.478716969640438,4,Dec,1,Medium,2,1,1,Medium,106299.6,0.2459016393442623,53.50819672131148,1,7,9,3,0,2,2,11,1,2
2025,2,64079,98631,81355,26,48,No,34552,0.4247065330904713,Medium,11.306589865305384,1,Feb,0,High,1,0,0,Low,73219.5,0.5306122448979592,32.73877551020408,1,4,8,9,1,2,0,9,1,2
2025,1,67634,152742,110188,2,37,Yes,85108,0.7723890078704362,Medium,11.609952352206957,1,Jan,0,Low,3,1,0,Low,99169.2,0.0526315789473684,45.09473684210526,1,0,5,5,6,0,1,4,0,2
2025,2,41100,81258,61179,23,65,Yes,40158,0.6564017064571764,Low,11.021575617704894,1,Feb,1,High,1,1,0,Low,55061.1,0.3484848484848485,51.30303030303031,1,11,10,5,6,4,2,13,2,2
2025,10,38957,86283,62620,51,84,No,47326,0.7557649313197737,Low,11.044855964091758,4,Oct,1,High,1,0,0,Low,56358.0,0.6,54.2,4,2,1,7,5,0,1,1,2,1
2025,3,37951,84469,61210,38,54,No,46518,0.7599738604678978,Low,11.022082190911467,1,Mar,0,High,1,0,0,Low,55089.0,0.6909090909090909,36.018181818181816,2,8,4,11,3,0,2,2,1,0
2025,3,89197,118193,103695,27,78,Yes,28996,0.2796277544695537,Medium,11.549218820667496,1,Mar,1,High,1,1,1,High,129618.75,0.3417721518987341,59.11645569620253,2,12,8,8,6,0,2,8,2,0
2025,12,44794,83556,64175,29,58,No,38762,0.6040046747081573,Low,11.069384588009834,4,Dec,0,High,1,0,1,Medium,70592.5,0.4915254237288136,38.81694915254237,1,9,7,3,0,0,2,7,1,2
2025,12,81785,147673,114729,5,36,Yes,65888,0.5742924631037114,Medium,11.650336820793187,4,Dec,0,Low,3,1,0,Low,103256.1,0.1351351351351351,44.32972972972972,1,6,6,6,3,0,1,6,0,2
2025,1,76570,124544,100557,23,94,No,47974,0.4770826496367525,Medium,11.51848995444264,1,Jan,1,High,3,0,0,Low,90501.3,0.2421052631578947,70.91578947368421,1,3,11,14,1,0,2,3,2,2
2025,1,45003,66481,55742,36,73,Yes,21478,0.3853108966239942,Low,10.928507120900864,1,Jan,1,High,1,1,1,Medium,61316.2,0.4864864864864865,55.82702702702702,1,13,3,3,0,2,0,14,2,2
2025,9,55958,116090,86024,40,70,Yes,60132,0.6990142285792452,Medium,11.36239323066568,3,Sep,1,High,1,1,1,High,107530.0,0.5633802816901409,53.87323943661972,4,12,8,8,6,0,0,8,2,1
2025,11,45240,77710,61475,28,44,No,32470,0.5281821878726607,Low,11.026402133727204,4,Nov,0,High,1,0,0,Low,55327.5,0.6222222222222222,30.155555555555555,4,8,4,2,3,0,0,2,1,1
2025,6,54371,93183,73777,54,91,Yes,38812,0.526071810990877,Medium,11.208815863166008,2,Jun,1,High,2,1,0,Low,66399.3,0.5869565217391305,71.42608695652173,3,9,7,7,5,3,1,7,2,3
2025,11,66160,151350,108755,50,94,No,85190,0.7833203071051141,Medium,11.59686211984278,4,Nov,1,High,2,0,0,Low,97879.5,0.5263157894736842,65.34736842105264,4,12,8,2,3,1,2,8,2,1
2025,9,70051,112955,91503,14,84,Yes,42904,0.4688808017172237,Medium,11.424137966155095,3,Sep,1,Medium,3,1,1,Medium,100653.3,0.1647058823529411,73.07058823529412,4,3,11,3,0,1,2,3,2,1
2025,3,51807,104987,78397,35,89,Yes,53180,0.6783422834970938,Medium,11.269553695809028,1,Mar,1,High,1,1,0,Low,70557.3,0.3888888888888889,65.62222222222223,2,4,8,6,3,1,2,9,2,0
2025,8,50628,79280,64954,15,75,Yes,28652,0.4411121716839438,Low,11.081450001429832,3,Aug,1,Medium,2,1,0,Low,58458.6,0.1973684210526315,62.60526315789474,3,0,5,5,6,0,2,4,2,3
2025,7,55787,85341,70564,42,82,Yes,29554,0.4188254634031684,Medium,11.164289549848109,3,Jul,1,High,2,1,0,Low,63507.6,0.5060240963855421,66.1879518072289,3,0,5,11,3,1,1,4,2,3
2025,10,76550,105868,91209,34,69,No,29318,0.3214375774285275,Medium,11.420919819174204,4,Oct,1,High,2,0,1,Medium,100329.9,0.4857142857142857,50.42857142857143,4,0,5,10,7,0,2,4,2,1
2025,11,44345,81925,63135,21,57,Yes,37580,0.595232438416168,Low,11.05304640882234,4,Nov,0,High,1,1,0,Low,56821.5,0.3620689655172414,46.47586206896551,4,8,4,13,3,0,0,2,1,1
2025,5,48294,94704,71499,10,82,No,46410,0.649099987403333,Medium,11.177452728682098,2,May,1,Medium,1,0,1,High,89373.75,0.1204819277108433,53.95903614457831,2,13,3,8,6,0,2,14,2,0
2025,8,54976,123970,89473,26,79,Yes,68994,0.7711153085202116,Medium,11.40170335926554,3,Aug,1,High,2,1,1,Medium,98420.3,0.325,64.75,3,9,7,1,3,0,0,7,2,3
2025,11,75852,116452,96152,11,57,No,40600,0.4222481071592661,Medium,11.473695951778229,4,Nov,0,Medium,2,0,0,Low,86536.8,0.1896551724137931,43.82068965517241,4,7,9,13,3,0,0,11,1,1
2025,8,58791,102001,80396,25,77,Yes,43210,0.5374645504684629,Medium,11.294732141038056,3,Aug,1,High,1,1,0,Low,72356.40000000001,0.3205128205128205,58.55897435897435,3,5,8,5,6,0,0,0,2,3
2025,11,40972,81808,61390,18,67,No,40836,0.6651897703100637,Low,11.025018523586803,4,Nov,1,Medium,1,0,0,Low,55251.0,0.2647058823529412,44.67058823529411,4,14,2,13,3,0,2,5,2,1
2025,11,61986,99068,80527,13,42,No,37082,0.4604915121579037,Medium,11.29636022901614,4,Nov,0,Medium,2,0,0,Low,72474.3,0.3023255813953488,34.59534883720931,4,13,3,11,3,0,0,14,1,1
2025,10,49823,92309,71066,40,95,No,42486,0.5978386288717835,Medium,11.171378373026236,4,Oct,1,High,1,0,0,Low,63959.4,0.4166666666666667,61.16666666666666,4,6,6,2,3,2,2,6,2,1
2025,6,70462,133978,102220,41,94,Yes,63516,0.6213656818565705,Medium,11.534892415095785,2,Jun,1,High,2,1,1,Medium,112442.0,0.431578947368421,73.53684210526316,3,9,7,3,0,1,2,7,2,3
2025,3,80032,105342,92687,31,76,Yes,25310,0.273069578255062,Medium,11.436994293336404,1,Mar,1,High,2,1,0,Low,83418.3,0.4025974025974026,62.79480519480519,2,8,4,11,3,0,1,2,2,0
2025,1,41803,74287,58045,4,57,Yes,32484,0.5596347661200856,Low,10.968991078636485,1,Jan,0,Low,2,1,0,Low,52240.5,0.0689655172413793,52.062068965517234,1,3,11,5,6,1,0,3,1,2
2025,7,67315,98937,83126,9,56,No,31622,0.3804104612229578,Medium,11.32812483781909,3,Jul,0,Medium,2,0,1,Medium,91438.6,0.1578947368421052,43.28421052631579,3,0,5,1,3,4,2,4,1,3
2025,5,35000,57961,45575,58,88,Yes,22961,0.5038069116729829,Low,10.727136541160233,2,May,1,High,1,1,0,Low,41017.5,0.651685393258427,64.49662921348315,2,3,11,6,3,3,1,3,2,0
2025,9,57324,95168,76246,17,70,No,37844,0.4963407916415768,Medium,11.241733349433355,3,Sep,1,Medium,1,0,1,Medium,83870.6,0.2394366197183098,46.52112676056338,4,12,8,10,7,0,2,8,2,1
2025,11,79585,153261,116423,34,95,No,73676,0.632830282670668,Medium,11.66499397859316,4,Nov,1,High,2,0,1,Low,104780.7,0.3541666666666667,66.29166666666667,4,5,8,0,4,0,2,0,2,1
2025,5,85037,134577,109807,34,62,No,49540,0.4511552086802193,Medium,11.606488665148415,2,May,1,High,2,0,0,Low,98826.3,0.5396825396825397,46.12063492063491,2,1,0,11,3,1,0,12,2,0
2025,11,44087,89889,66988,42,81,No,45802,0.6837344001808723,Low,11.11228370578976,4,Nov,1,High,1,0,1,Medium,73686.8,0.5121951219512195,52.57560975609756,4,14,2,1,3,0,0,5,2,1
2025,1,47364,95828,71596,28,60,No,48464,0.676909324533816,Medium,11.178808452629587,1,Jan,1,High,1,0,0,Low,64436.4,0.4590163934426229,40.08196721311475,1,6,6,7,5,0,2,6,1,2
2025,8,49392,101708,75550,42,91,No,52316,0.6924685638558244,Medium,11.23256320388066,3,Aug,1,High,1,0,1,High,94437.5,0.4565217391304347,58.686956521739134,3,11,10,12,1,0,0,13,2,3
2025,12,39174,79984,59579,32,68,No,40810,0.6849728931219897,Low,10.995075226267272,4,Dec,1,High,2,0,0,Low,53621.1,0.463768115942029,49.87246376811594,1,3,11,14,1,0,0,3,2,2
2025,6,63847,95211,79529,10,79,Yes,31364,0.3943718643464098,Medium,11.28388958795118,2,Jun,1,Medium,3,1,0,Low,71576.1,0.125,70.15,3,3,11,2,3,2,1,3,2,3
2025,9,68373,93729,81051,43,73,Yes,25356,0.3128400636597594,Medium,11.30284620298522,3,Sep,1,High,1,1,0,Low,72945.90000000001,0.581081081081081,55.63783783783784,4,12,8,7,5,0,0,8,2,1
2025,9,70011,92231,81121,25,60,No,22220,0.2739118107484632,Medium,11.30370947335343,3,Sep,1,High,1,0,0,Low,73008.90000000001,0.4098360655737705,40.18032786885246,4,4,8,9,1,2,2,9,1,1
2025,4,79122,158350,118736,15,80,Yes,79228,0.6672618245463275,Medium,11.684666242219995,2,Apr,1,Medium,2,1,0,Low,106862.4,0.1851851851851851,65.62962962962963,2,12,8,13,3,0,2,8,2,0
2025,2,62779,121573,92176,23,71,Yes,58794,0.6378449921819362,Medium,11.431465920724284,1,Feb,1,High,2,1,1,Medium,101393.6,0.3194444444444444,59.96111111111112,1,13,3,10,7,3,2,14,2,2
2025,11,56185,91549,73867,5,53,No,35364,0.4787523521940955,Medium,11.210034995565763,4,Nov,0,Low,3,0,0,Low,66480.3,0.0925925925925925,46.614814814814814,4,3,11,4,2,3,0,3,1,1
2025,9,50347,98205,74276,42,94,Yes,47858,0.6443265657730044,Medium,11.215556626928905,3,Sep,1,High,1,1,1,Medium,81703.6,0.4421052631578947,68.51578947368422,4,8,4,1,3,3,0,2,2,1
2025,4,74260,137394,105827,30,64,Yes,63134,0.5965774329746041,Medium,11.56957041367618,2,Apr,1,High,2,1,1,Medium,116409.7,0.4615384615384615,55.47692307692308,2,2,1,10,7,0,0,1,2,0
2025,2,44662,91956,68309,39,73,No,47294,0.6923538625848373,Low,11.131811447725894,1,Feb,1,High,1,0,0,Low,61478.1,0.527027027027027,47.74594594594594,1,14,2,2,3,3,2,5,2,2
2025,2,77618,99798,88708,19,64,Yes,22180,0.2500338188184827,Medium,11.393116628764814,1,Feb,1,Medium,2,1,1,Medium,97578.8,0.2923076923076923,55.815384615384616,1,9,7,3,0,4,0,7,2,2
2025,10,68159,118675,93417,20,68,No,50516,0.5407581061205053,Medium,11.444839325135,4,Oct,1,Medium,2,0,0,Low,84075.3,0.2898550724637681,50.22028985507246,4,2,1,4,2,0,2,1,2,1
2025,7,51961,112827,82394,28,51,Yes,60866,0.7387188387414289,Medium,11.31928003444483,3,Jul,0,High,2,1,0,Low,74154.6,0.5384615384615384,47.523076923076914,3,11,10,6,3,1,1,13,1,3
2025,8,58657,80967,69812,36,95,No,22310,0.3195725663163987,Low,11.153575517827091,3,Aug,1,High,2,0,0,Low,62830.8,0.375,66.25,3,0,5,9,1,0,0,4,2,3
2025,9,63816,103482,83649,52,95,Yes,39666,0.4741957465065429,Medium,11.334396706414967,3,Sep,1,High,1,1,0,Low,75284.1,0.5416666666666666,68.91666666666667,4,4,8,5,6,1,2,9,2,1
2025,9,38657,75599,57128,14,61,Yes,36942,0.6466531298024322,Low,10.953067147626928,3,Sep,1,Medium,2,1,0,Low,51415.2,0.2258064516129032,54.148387096774194,4,3,11,11,3,1,0,3,2,1
2025,11,63890,101898,82894,13,56,Yes,38008,0.458513282017293,Medium,11.325330025673566,4,Nov,0,Medium,1,1,0,Low,74604.6,0.2280701754385964,46.14385964912281,4,4,8,13,3,0,0,9,1,1
2025,8,68435,92291,80363,34,82,No,23856,0.296853029375498,Medium,11.29432159369805,3,Aug,1,High,2,0,1,Medium,88399.3,0.4096385542168674,58.38072289156626,3,13,3,1,3,1,2,14,2,3
2025,4,64552,101296,82924,25,62,No,36744,0.4431045294433083,Medium,11.325691863815251,2,Apr,1,High,1,0,1,High,103655.0,0.3968253968253968,41.406349206349205,2,14,2,12,1,2,1,5,2,0
2025,7,52255,115915,84085,25,80,No,63660,0.7570910388207518,Medium,11.339595363613729,3,Jul,1,High,1,0,0,Low,75676.5,0.3086419753086419,52.38271604938272,3,5,8,4,2,2,0,0,2,3
2025,1,44709,83797,64253,35,73,Yes,39088,0.6083451356262222,Low,11.07059925762893,1,Jan,1,High,2,1,0,Low,57827.7,0.4729729729729729,60.85405405405405,1,3,11,2,3,0,2,3,2,2
